uniqueIdentifier,amount,date,bankName
BRI6234,114952,2024-01-29,BRI
BCA6235,-106411,2024-01-05,BCA
BRI6236,120758,2024-01-08,BRI
BNI6237,121960,2024-01-03,BNI
BRI6238,-131330,2024-01-28,BRI
Mandiri6239,106312,2024-01-19,Mandiri
BCA6240,117254,2024-01-31,BCA
BNI6241,109026,2024-01-17,BNI
BRI6242,129565,2024-01-25,BRI
Mandiri6243,105384,2024-01-20,Mandiri
BCA6244,113365,2024-01-29,BCA
BRI6245,-132311,2024-01-19,BRI
Mandiri6246,-109827,2024-01-02,Mandiri
Mandiri6247,-127912,2024-01-16,Mandiri
BNI6248,-113082,2024-01-17,BNI
BCA6249,130482,2024-01-06,BCA
BNI6250,-118676,2024-01-26,BNI
BCA6251,-102900,2024-01-09,BCA
Mandiri6252,-101520,2024-01-08,Mandiri
BRI6253,123142,2024-01-28,BRI
Mandiri6254,131698,2024-01-18,Mandiri
Mandiri6255,102243,2024-01-06,Mandiri
BRI6256,114531,2024-01-06,BRI
BRI6257,123589,2024-01-19,BRI
BCA6258,-130635,2024-01-23,BCA
Mandiri6259,122386,2024-01-13,Mandiri
BCA6260,117272,2024-01-27,BCA
BNI6261,-129087,2024-01-10,BNI
BCA6262,124137,2024-01-27,BCA
BNI6263,129345,2024-01-07,BNI
BNI6264,120797,2024-01-08,BNI
BNI6265,-113884,2024-01-06,BNI
Mandiri6266,107001,2024-01-19,Mandiri
BRI6267,120304,2024-01-21,BRI
BNI6268,-130134,2024-01-06,BNI
Mandiri6269,-130457,2024-01-16,Mandiri
Mandiri6270,-100254,2024-01-05,Mandiri
BCA6271,-102456,2024-01-12,BCA
BRI6272,-123524,2024-01-03,BRI
BCA6273,-116546,2024-01-31,BCA
BNI6274,103092,2024-01-03,BNI
Mandiri6275,102761,2024-01-15,Mandiri
BNI6276,115059,2024-01-16,BNI
BRI6277,103284,2024-01-24,BRI
BRI6278,131812,2024-01-03,BRI
Mandiri6279,-109288,2024-01-12,Mandiri
Mandiri6280,-107179,2024-01-23,Mandiri
BCA6281,-127056,2024-01-26,BCA
BRI6282,111211,2024-01-11,BRI
BCA6283,123333,2024-01-03,BCA
BRI6284,116306,2024-01-31,BRI
BCA6285,-114431,2024-01-24,BCA
BRI6286,121257,2024-01-30,BRI
Mandiri6287,124702,2024-01-28,Mandiri
BNI6288,-110884,2024-01-11,BNI
BRI6289,-124137,2024-01-15,BRI
BCA6290,-109163,2024-01-23,BCA
BNI6291,-129334,2024-01-23,BNI
BCA6292,-110611,2024-01-22,BCA
BCA6293,-101300,2024-01-12,BCA
Mandiri6294,126712,2024-01-09,Mandiri
BNI6295,-108883,2024-01-27,BNI
BCA6296,122300,2024-01-21,BCA
BCA6297,117758,2024-01-10,BCA
BNI6298,104668,2024-01-20,BNI
BRI6299,115291,2024-01-07,BRI
Mandiri6300,128400,2024-01-13,Mandiri
BRI6301,-122585,2024-01-03,BRI
BNI6302,-125815,2024-01-16,BNI
BCA6303,117804,2024-01-22,BCA
BRI6304,-131262,2024-01-02,BRI
BRI6305,-111113,2024-01-14,BRI
BNI6306,-110147,2024-01-30,BNI
Mandiri6307,124862,2024-01-08,Mandiri
Mandiri6308,-108769,2024-01-01,Mandiri
BCA6309,129791,2024-01-26,BCA
Mandiri6310,-103144,2024-01-14,Mandiri
BCA6311,131066,2024-01-04,BCA
BRI6312,113774,2024-01-26,BRI
Mandiri6313,-107668,2024-01-07,Mandiri
BRI6314,113408,2024-01-20,BRI
BRI6315,-101208,2024-01-15,BRI
BCA6316,110810,2024-01-14,BCA
BCA6317,-111493,2024-01-03,BCA
BCA6318,100778,2024-01-24,BCA
BNI6319,121402,2024-01-02,BNI
BRI6320,-110221,2024-01-02,BRI
Mandiri6321,130481,2024-01-26,Mandiri
BNI6322,109775,2024-01-30,BNI
BRI6323,110090,2024-01-14,BRI
BCA6324,-127626,2024-01-23,BCA
BRI6325,118803,2024-01-06,BRI
BNI6326,100918,2024-01-06,BNI
BNI6327,-103700,2024-01-10,BNI
Mandiri6328,-102874,2024-01-16,Mandiri
BRI6329,-122752,2024-01-22,BRI
BCA6330,-130121,2024-01-22,BCA
BNI6331,116516,2024-01-25,BNI
BNI6332,125628,2024-01-18,BNI
BCA6333,106529,2024-01-15,BCA
Mandiri6334,-101029,2024-01-22,Mandiri
Mandiri6335,130782,2024-01-06,Mandiri
BRI6336,118669,2024-01-12,BRI
Mandiri6337,122799,2024-01-29,Mandiri
BCA6338,100962,2024-01-10,BCA
Mandiri6339,-101344,2024-01-20,Mandiri
Mandiri6340,-112503,2024-01-13,Mandiri
BRI6341,114288,2024-01-12,BRI
BCA6342,-119335,2024-01-14,BCA
BNI6343,-104856,2024-01-01,BNI
Mandiri6344,-131292,2024-01-25,Mandiri
BRI6345,123635,2024-01-06,BRI
BRI6346,126443,2024-01-22,BRI
BCA6347,-124645,2024-01-21,BCA
BCA6348,102783,2024-01-12,BCA
BCA6349,132238,2024-01-01,BCA
BCA6350,130699,2024-01-21,BCA
Mandiri6351,125551,2024-01-11,Mandiri
BNI6352,-122999,2024-01-17,BNI
Mandiri6353,-108691,2024-01-07,Mandiri
BNI6354,110863,2024-01-05,BNI
BCA6355,106438,2024-01-05,BCA
BNI6356,-112084,2024-01-10,BNI
BCA6357,-110164,2024-01-13,BCA
Mandiri6358,-129468,2024-01-15,Mandiri
BCA6359,-129341,2024-01-09,BCA
BNI6360,-109582,2024-01-04,BNI
Mandiri6361,132572,2024-01-08,Mandiri
Mandiri6362,-130776,2024-01-04,Mandiri
BRI6363,-111235,2024-01-27,BRI
BRI6364,-114481,2024-01-20,BRI
Mandiri6365,109929,2024-01-14,Mandiri
BCA6366,-122687,2024-01-17,BCA
BNI6367,-131077,2024-01-17,BNI
BCA6368,-128456,2024-01-04,BCA
BNI6369,119211,2024-01-10,BNI
BCA6370,-114858,2024-01-22,BCA
BCA6371,120581,2024-01-31,BCA
BNI6372,126860,2024-01-23,BNI
BRI6373,109758,2024-01-03,BRI
BCA6374,119224,2024-01-16,BCA
BRI6375,117369,2024-01-12,BRI
BCA6376,-124364,2024-01-11,BCA
Mandiri6377,131048,2024-01-15,Mandiri
BRI6378,109508,2024-01-30,BRI
BNI6379,112804,2024-01-15,BNI
BRI6380,125338,2024-01-27,BRI
BCA6381,115730,2024-01-06,BCA
BRI6382,-114789,2024-01-12,BRI
BCA6383,-116086,2024-01-15,BCA
BRI6384,-125882,2024-01-26,BRI
BCA6385,126215,2024-01-27,BCA
BCA6386,-114372,2024-01-16,BCA
Mandiri6387,122275,2024-01-28,Mandiri
Mandiri6388,121418,2024-01-08,Mandiri
BNI6389,121710,2024-01-31,BNI
BCA6390,105632,2024-01-29,BCA
Mandiri6391,114308,2024-01-22,Mandiri
BCA6392,-122928,2024-01-16,BCA
BCA6393,-121224,2024-01-16,BCA
BNI6394,110369,2024-01-17,BNI
Mandiri6395,-114352,2024-01-19,Mandiri
BRI6396,-102983,2024-01-20,BRI
Mandiri6397,-114344,2024-01-09,Mandiri
Mandiri6398,130911,2024-01-21,Mandiri
Mandiri6399,119641,2024-01-16,Mandiri
BRI6400,-104008,2024-01-05,BRI
Mandiri6401,-103798,2024-01-10,Mandiri
Mandiri6402,116401,2024-01-30,Mandiri
BCA6403,101991,2024-01-04,BCA
Mandiri6404,-102265,2024-01-09,Mandiri
Mandiri6405,-123106,2024-01-08,Mandiri
BCA6406,114357,2024-01-28,BCA
BNI6407,102741,2024-01-22,BNI
BRI6408,-122134,2024-01-28,BRI
BRI6409,121833,2024-01-21,BRI
BRI6410,110883,2024-01-10,BRI
BRI6411,110798,2024-01-10,BRI
BNI6412,-128642,2024-01-02,BNI
BRI6413,-118794,2024-01-13,BRI
BCA6414,-127824,2024-01-21,BCA
BCA6415,-115973,2024-01-11,BCA
BRI6416,127277,2024-01-19,BRI
Mandiri6417,122502,2024-01-30,Mandiri
BRI6418,-113028,2024-01-19,BRI
BNI6419,-123608,2024-01-13,BNI
Mandiri6420,130115,2024-01-11,Mandiri
Mandiri6421,120922,2024-01-13,Mandiri
BRI6422,-126459,2024-01-14,BRI
Mandiri6423,129443,2024-01-17,Mandiri
BNI6424,-122393,2024-01-16,BNI
BCA6425,131324,2024-01-02,BCA
BNI6426,128956,2024-01-02,BNI
BNI6427,102884,2024-01-21,BNI
BNI6428,-114519,2024-01-30,BNI
BCA6429,-120792,2024-01-17,BCA
BCA6430,-105756,2024-01-25,BCA
Mandiri6431,108690,2024-01-02,Mandiri
Mandiri6432,-118756,2024-01-04,Mandiri
BRI6433,-115847,2024-01-17,BRI
Mandiri6434,126480,2024-01-17,Mandiri
BCA6435,123709,2024-01-20,BCA
BCA6436,-102805,2024-01-18,BCA
BCA6437,-115156,2024-01-11,BCA
Mandiri6438,123445,2024-01-31,Mandiri
Mandiri6439,-104676,2024-01-13,Mandiri
BNI6440,-119955,2024-01-17,BNI
BNI6441,123759,2024-01-06,BNI
BNI6442,-104095,2024-01-07,BNI
Mandiri6443,-125849,2024-01-09,Mandiri
BRI6444,110992,2024-01-14,BRI
Mandiri6445,-119406,2024-01-30,Mandiri
BCA6446,120677,2024-01-04,BCA
Mandiri6447,-126678,2024-01-27,Mandiri
Mandiri6448,-101800,2024-01-11,Mandiri
Mandiri6449,105608,2024-01-15,Mandiri
BCA6450,-123112,2024-01-22,BCA
BNI6451,104093,2024-01-29,BNI
BNI6452,128024,2024-01-25,BNI
BNI6453,-127504,2024-01-08,BNI
BCA6454,132325,2024-01-22,BCA
Mandiri6455,125777,2024-01-29,Mandiri
BCA6456,-119200,2024-01-17,BCA
BCA6457,110258,2024-01-04,BCA
BNI6458,106304,2024-01-11,BNI
BCA6459,114261,2024-01-14,BCA
BCA6460,-122296,2024-01-04,BCA
BRI6461,-116974,2024-01-03,BRI
BRI6462,132749,2024-01-18,BRI
Mandiri6463,-121705,2024-01-03,Mandiri
Mandiri6464,-114037,2024-01-07,Mandiri
BNI6465,132184,2024-01-12,BNI
Mandiri6466,-123999,2024-01-09,Mandiri
BCA6467,127679,2024-01-16,BCA
Mandiri6468,109624,2024-01-09,Mandiri
Mandiri6469,-131724,2024-01-09,Mandiri
BRI6470,106831,2024-01-30,BRI
BRI6471,112607,2024-01-08,BRI
Mandiri6472,-112155,2024-01-04,Mandiri
Mandiri6473,-102130,2024-01-06,Mandiri
Mandiri6474,118994,2024-01-15,Mandiri
BNI6475,127295,2024-01-28,BNI
BCA6476,118811,2024-01-19,BCA
BRI6477,-114998,2024-01-12,BRI
BRI6478,-116922,2024-01-14,BRI
BCA6479,-128160,2024-01-01,BCA
Mandiri6480,121348,2024-01-05,Mandiri
BRI6481,119429,2024-01-08,BRI
BRI6482,118919,2024-01-09,BRI
BRI6483,117802,2024-01-13,BRI
Mandiri6484,-120352,2024-01-27,Mandiri
BCA6485,-115079,2024-01-18,BCA
Mandiri6486,-103542,2024-01-18,Mandiri
BRI6487,131142,2024-01-31,BRI
BRI6488,123550,2024-01-28,BRI
Mandiri6489,-106784,2024-01-28,Mandiri
BNI6490,-116807,2024-01-15,BNI
Mandiri6491,-115261,2024-01-24,Mandiri
BNI6492,-114883,2024-01-28,BNI
BNI6493,110053,2024-01-05,BNI
BCA6494,-107980,2024-01-20,BCA
BRI6495,127892,2024-01-22,BRI
BRI6496,128466,2024-01-17,BRI
Mandiri6497,-132703,2024-01-03,Mandiri
BCA6498,111413,2024-01-18,BCA
BRI6499,-116261,2024-01-16,BRI
BRI6500,119227,2024-01-13,BRI
BRI6501,107009,2024-01-06,BRI
Mandiri6502,-130333,2024-01-04,Mandiri
BRI6503,127229,2024-01-29,BRI
BCA6504,124805,2024-01-07,BCA
Mandiri6505,123625,2024-01-27,Mandiri
BCA6506,-110675,2024-01-13,BCA
BCA6507,112119,2024-01-13,BCA
BCA6508,-115579,2024-01-17,BCA
BCA6509,-122458,2024-01-19,BCA
BCA6510,-114536,2024-01-05,BCA
BRI6511,-111644,2024-01-31,BRI
BRI6512,125720,2024-01-30,BRI
BRI6513,-112628,2024-01-31,BRI
BRI6514,131067,2024-01-14,BRI
BCA6515,115383,2024-01-09,BCA
BCA6516,-127667,2024-01-05,BCA
BCA6517,109496,2024-01-25,BCA
BRI6518,-125894,2024-01-19,BRI
BCA6519,-119098,2024-01-31,BCA
Mandiri6520,-111850,2024-01-14,Mandiri
BNI6521,-107198,2024-01-15,BNI
BNI6522,-127336,2024-01-31,BNI
BRI6523,100308,2024-01-06,BRI
BRI6524,-128975,2024-01-09,BRI
BCA6525,126643,2024-01-14,BCA
BRI6526,131312,2024-01-15,BRI
Mandiri6527,-107725,2024-01-04,Mandiri
BRI6528,101331,2024-01-24,BRI
BNI6529,100372,2024-01-26,BNI
BCA6530,-114732,2024-01-04,BCA
BRI6531,119463,2024-01-26,BRI
BRI6532,110709,2024-01-04,BRI
BRI6533,-125740,2024-01-21,BRI
BCA6534,103094,2024-01-20,BCA
BRI6535,-127733,2024-01-07,BRI
BCA6536,-117417,2024-01-05,BCA
Mandiri6537,-126926,2024-01-03,Mandiri
BNI6538,123321,2024-01-26,BNI
BCA6539,104953,2024-01-18,BCA
BCA6540,112905,2024-01-08,BCA
Mandiri6541,-112593,2024-01-29,Mandiri
BCA6542,118663,2024-01-27,BCA
BRI6543,112384,2024-01-29,BRI
BRI6544,119229,2024-01-10,BRI
BNI6545,-102478,2024-01-07,BNI
Mandiri6546,-115419,2024-01-25,Mandiri
BCA6547,-107901,2024-01-19,BCA
Mandiri6548,-120362,2024-01-13,Mandiri
BNI6549,123291,2024-01-20,BNI
Mandiri6550,128493,2024-01-21,Mandiri
BCA6551,-107238,2024-01-11,BCA
BCA6552,125021,2024-01-25,BCA
BRI6553,100870,2024-01-21,BRI
Mandiri6554,128314,2024-01-30,Mandiri
BRI6555,-124240,2024-01-25,BRI
BNI6556,118324,2024-01-14,BNI
Mandiri6557,114513,2024-01-24,Mandiri
BNI6558,113168,2024-01-24,BNI
Mandiri6559,-118475,2024-01-17,Mandiri
BNI6560,-101969,2024-01-11,BNI
Mandiri6561,119537,2024-01-15,Mandiri
BNI6562,117979,2024-01-08,BNI
BNI6563,129406,2024-01-13,BNI
BRI6564,-111295,2024-01-24,BRI
BCA6565,-128261,2024-01-21,BCA
BCA6566,105265,2024-01-21,BCA
Mandiri6567,104577,2024-01-01,Mandiri
BCA6568,-114016,2024-01-28,BCA
BNI6569,-119318,2024-01-22,BNI
Mandiri6570,-126366,2024-01-31,Mandiri
BRI6571,-125310,2024-01-25,BRI
BNI6572,-104988,2024-01-01,BNI
Mandiri6573,108435,2024-01-29,Mandiri
BRI6574,108847,2024-01-05,BRI
BRI6575,-111366,2024-01-07,BRI
BNI6576,105162,2024-01-16,BNI
BCA6577,109323,2024-01-09,BCA
Mandiri6578,-116927,2024-01-07,Mandiri
Mandiri6579,101298,2024-01-03,Mandiri
BRI6580,116957,2024-01-20,BRI
BCA6581,122920,2024-01-03,BCA
BCA6582,113155,2024-01-10,BCA
BNI6583,-124416,2024-01-15,BNI
BRI6584,-104654,2024-01-12,BRI
Mandiri6585,113006,2024-01-05,Mandiri
BCA6586,100951,2024-01-26,BCA
Mandiri6587,-105706,2024-01-08,Mandiri
BNI6588,117579,2024-01-26,BNI
BNI6589,106423,2024-01-15,BNI
BRI6590,-102213,2024-01-29,BRI
Mandiri6591,130374,2024-01-10,Mandiri
BRI6592,-100388,2024-01-16,BRI
BNI6593,113772,2024-01-26,BNI
BNI6594,128730,2024-01-21,BNI
BNI6595,100321,2024-01-20,BNI
Mandiri6596,130800,2024-01-29,Mandiri
BNI6597,107139,2024-01-10,BNI
Mandiri6598,-125863,2024-01-12,Mandiri
BRI6599,-125017,2024-01-12,BRI
BRI6600,-104833,2024-01-05,BRI
BRI6601,-111164,2024-01-10,BRI
BNI6602,112792,2024-01-20,BNI
BRI6603,-122044,2024-01-03,BRI
BCA6604,101389,2024-01-16,BCA
BCA6605,119706,2024-01-17,BCA
BCA6606,-104567,2024-01-14,BCA
Mandiri6607,100836,2024-01-07,Mandiri
BRI6608,-118552,2024-01-19,BRI
BCA6609,123810,2024-01-13,BCA
BNI6610,-105790,2024-01-08,BNI
Mandiri6611,-129168,2024-01-30,Mandiri
BNI6612,118563,2024-01-02,BNI
BCA6613,-127062,2024-01-21,BCA
BCA6614,121632,2024-01-06,BCA
BCA6615,112450,2024-01-28,BCA
BNI6616,-122389,2024-01-08,BNI
BRI6617,-106351,2024-01-17,BRI
BRI6618,115541,2024-01-18,BRI
BNI6619,-122075,2024-01-26,BNI
BCA6620,111212,2024-01-04,BCA
BNI6621,121820,2024-01-05,BNI
BNI6622,-121512,2024-01-17,BNI
BRI6623,-124919,2024-01-29,BRI
Mandiri6624,-131106,2024-01-01,Mandiri
BRI6625,-108029,2024-01-17,BRI
BRI6626,-112576,2024-01-20,BRI
Mandiri6627,-112392,2024-01-21,Mandiri
BRI6628,128864,2024-01-17,BRI
BNI6629,-107167,2024-01-09,BNI
BNI6630,-128305,2024-01-27,BNI
BRI6631,-103731,2024-01-12,BRI
BCA6632,-111845,2024-01-13,BCA
BCA6633,115894,2024-01-11,BCA
BCA6634,131904,2024-01-29,BCA
Mandiri6635,104429,2024-01-01,Mandiri
Mandiri6636,-127027,2024-01-11,Mandiri
BRI6637,110044,2024-01-03,BRI
BCA6638,-132473,2024-01-08,BCA
BCA6639,-117076,2024-01-13,BCA
BNI6640,127870,2024-01-10,BNI
BNI6641,-106892,2024-01-21,BNI
BNI6642,-108530,2024-01-26,BNI
Mandiri6643,-121678,2024-01-03,Mandiri
BRI6644,-108884,2024-01-04,BRI
BNI6645,-108317,2024-01-02,BNI
Mandiri6646,-104540,2024-01-27,Mandiri
Mandiri6647,122723,2024-01-10,Mandiri
Mandiri6648,117771,2024-01-08,Mandiri
BNI6649,-112256,2024-01-05,BNI
Mandiri6650,-102093,2024-01-20,Mandiri
BCA6651,114522,2024-01-14,BCA
Mandiri6652,-131822,2024-01-03,Mandiri
BNI6653,101305,2024-01-25,BNI
Mandiri6654,-102991,2024-01-31,Mandiri
Mandiri6655,-127636,2024-01-29,Mandiri
BNI6656,-129318,2024-01-20,BNI
Mandiri6657,130334,2024-01-03,Mandiri
BNI6658,-124199,2024-01-23,BNI
BCA6659,109611,2024-01-02,BCA
BRI6660,-113256,2024-01-16,BRI
BRI6661,127057,2024-01-14,BRI
BCA6662,115941,2024-01-06,BCA
BNI6663,130505,2024-01-07,BNI
BCA6664,-123235,2024-01-25,BCA
BNI6665,-117245,2024-01-06,BNI
Mandiri6666,125487,2024-01-18,Mandiri
Mandiri6667,-109384,2024-01-24,Mandiri
Mandiri6668,-123879,2024-01-18,Mandiri
BNI6669,-128082,2024-01-06,BNI
BRI6670,128076,2024-01-02,BRI
BCA6671,-109326,2024-01-12,BCA
BRI6672,-100564,2024-01-06,BRI
BRI6673,-120897,2024-01-29,BRI
BNI6674,-109682,2024-01-11,BNI
BNI6675,-102181,2024-01-26,BNI
BCA6676,119752,2024-01-13,BCA
Mandiri6677,-124279,2024-01-12,Mandiri
BNI6678,-117967,2024-01-29,BNI
Mandiri6679,119579,2024-01-14,Mandiri
BCA6680,127623,2024-01-26,BCA
Mandiri6681,132378,2024-01-10,Mandiri
BRI6682,-112472,2024-01-30,BRI
BCA6683,-117407,2024-01-17,BCA
BNI6684,129065,2024-01-28,BNI
Mandiri6685,103238,2024-01-22,Mandiri
BNI6686,116819,2024-01-24,BNI
BCA6687,-109783,2024-01-28,BCA
BNI6688,-127493,2024-01-18,BNI
BNI6689,-113477,2024-01-26,BNI
BNI6690,-110757,2024-01-07,BNI
BCA6691,129154,2024-01-02,BCA
Mandiri6692,-107104,2024-01-06,Mandiri
BNI6693,119440,2024-01-03,BNI
BNI6694,132060,2024-01-14,BNI
BCA6695,-109778,2024-01-05,BCA
BCA6696,126163,2024-01-07,BCA
Mandiri6697,102024,2024-01-30,Mandiri
BNI6698,124411,2024-01-21,BNI
BRI6699,103173,2024-01-02,BRI
BCA6700,114816,2024-01-10,BCA
BRI6701,-110835,2024-01-28,BRI
Mandiri6702,132360,2024-01-06,Mandiri
BCA6703,103624,2024-01-27,BCA
BNI6704,101363,2024-01-10,BNI
BNI6705,100152,2024-01-29,BNI
Mandiri6706,117333,2024-01-22,Mandiri
BNI6707,121675,2024-01-12,BNI
BRI6708,100057,2024-01-27,BRI
Mandiri6709,-120922,2024-01-03,Mandiri
BCA6710,126864,2024-01-28,BCA
BRI6711,111395,2024-01-03,BRI
BCA6712,-122210,2024-01-09,BCA
BCA6713,105909,2024-01-01,BCA
BCA6714,123788,2024-01-25,BCA
BNI6715,-127202,2024-01-06,BNI
BNI6716,-100726,2024-01-24,BNI
BCA6717,-107130,2024-01-16,BCA
BNI6718,109260,2024-01-07,BNI
BCA6719,119415,2024-01-20,BCA
BRI6720,124313,2024-01-30,BRI
Mandiri6721,-124395,2024-01-26,Mandiri
Mandiri6722,-108500,2024-01-18,Mandiri
BRI6723,104774,2024-01-17,BRI
BRI6724,-116126,2024-01-30,BRI
BNI6725,-121941,2024-01-27,BNI
Mandiri6726,-128814,2024-01-18,Mandiri
Mandiri6727,-121094,2024-01-19,Mandiri
Mandiri6728,-106766,2024-01-08,Mandiri
BRI6729,125648,2024-01-21,BRI
BNI6730,117565,2024-01-27,BNI
BRI6731,112477,2024-01-09,BRI
BNI6732,105302,2024-01-02,BNI
Mandiri6733,-113081,2024-01-13,Mandiri
Mandiri6734,-127940,2024-01-04,Mandiri
BNI6735,-104507,2024-01-19,BNI
BCA6736,128435,2024-01-21,BCA
BCA6737,-113130,2024-01-10,BCA
Mandiri6738,-130356,2024-01-07,Mandiri
BNI6739,-127738,2024-01-08,BNI
BRI6740,112348,2024-01-16,BRI
BRI6741,-129215,2024-01-30,BRI
BNI6742,-103353,2024-01-09,BNI
Mandiri6743,-117809,2024-01-08,Mandiri
BCA6744,103539,2024-01-17,BCA
BCA6745,106185,2024-01-07,BCA
BNI6746,103938,2024-01-04,BNI
Mandiri6747,-102492,2024-01-01,Mandiri
Mandiri6748,125484,2024-01-09,Mandiri
BNI6749,-111950,2024-01-07,BNI
BCA6750,-132050,2024-01-23,BCA
Mandiri6751,117548,2024-01-29,Mandiri
BRI6752,-117434,2024-01-15,BRI
BRI6753,102023,2024-01-07,BRI
Mandiri6754,-111690,2024-01-01,Mandiri
BNI6755,128941,2024-01-29,BNI
BNI6756,128637,2024-01-19,BNI
BCA6757,126104,2024-01-21,BCA
Mandiri6758,-131059,2024-01-21,Mandiri
Mandiri6759,-124189,2024-01-31,Mandiri
BNI6760,115692,2024-01-07,BNI
BNI6761,-115533,2024-01-04,BNI
BNI6762,-117389,2024-01-06,BNI
Mandiri6763,126086,2024-01-13,Mandiri
BCA6764,116162,2024-01-12,BCA
Mandiri6765,-110746,2024-01-16,Mandiri
BRI6766,-104602,2024-01-04,BRI
Mandiri6767,-127776,2024-01-15,Mandiri
BRI6768,113386,2024-01-25,BRI
BCA6769,100303,2024-01-15,BCA
BRI6770,105640,2024-01-24,BRI
BNI6771,-128360,2024-01-23,BNI
BCA6772,103467,2024-01-22,BCA
BRI6773,-101278,2024-01-04,BRI
Mandiri6774,125024,2024-01-18,Mandiri
Mandiri6775,-104191,2024-01-27,Mandiri
BCA6776,-105363,2024-01-10,BCA
Mandiri6777,111309,2024-01-22,Mandiri
BRI6778,109906,2024-01-05,BRI
BRI6779,-127811,2024-01-11,BRI
BRI6780,-100772,2024-01-06,BRI
BRI6781,-103354,2024-01-08,BRI
Mandiri6782,-113021,2024-01-21,Mandiri
BRI6783,109230,2024-01-21,BRI
BCA6784,103487,2024-01-20,BCA
BCA6785,-119442,2024-01-24,BCA
BNI6786,105376,2024-01-01,BNI
Mandiri6787,-125169,2024-01-08,Mandiri
BRI6788,-115538,2024-01-31,BRI
BRI6789,110160,2024-01-27,BRI
BNI6790,-105283,2024-01-17,BNI
BCA6791,122831,2024-01-29,BCA
BRI6792,104260,2024-01-05,BRI
BNI6793,-100471,2024-01-02,BNI
BNI6794,-127107,2024-01-06,BNI
BCA6795,-127674,2024-01-29,BCA
Mandiri6796,-118043,2024-01-04,Mandiri
BNI6797,131982,2024-01-04,BNI
Mandiri6798,124832,2024-01-18,Mandiri
BCA6799,-102190,2024-01-13,BCA
Mandiri6800,-117875,2024-01-03,Mandiri
BNI6801,-103519,2024-01-21,BNI
BNI6802,-121927,2024-01-17,BNI
BNI6803,-126415,2024-01-18,BNI
BRI6804,101150,2024-01-29,BRI
BRI6805,-106990,2024-01-02,BRI
Mandiri6806,-112799,2024-01-04,Mandiri
Mandiri6807,-112708,2024-01-03,Mandiri
BCA6808,-127641,2024-01-29,BCA
BNI6809,-102458,2024-01-01,BNI
BCA6810,123924,2024-01-23,BCA
BRI6811,118737,2024-01-30,BRI
BCA6812,103221,2024-01-12,BCA
BCA6813,119221,2024-01-05,BCA
Mandiri6814,-118245,2024-01-08,Mandiri
BNI6815,110774,2024-01-28,BNI
BCA6816,110848,2024-01-21,BCA
BNI6817,121732,2024-01-06,BNI
BNI6818,130927,2024-01-18,BNI
BCA6819,110153,2024-01-04,BCA
Mandiri6820,128632,2024-01-10,Mandiri
BRI6821,-104566,2024-01-02,BRI
BRI6822,123446,2024-01-06,BRI
BNI6823,132053,2024-01-02,BNI
BCA6824,121070,2024-01-25,BCA
BNI6825,-112325,2024-01-01,BNI
BNI6826,107959,2024-01-28,BNI
BNI6827,128560,2024-01-31,BNI
Mandiri6828,-129722,2024-01-11,Mandiri
Mandiri6829,126094,2024-01-21,Mandiri
Mandiri6830,-127216,2024-01-23,Mandiri
BCA6831,131613,2024-01-16,BCA
Mandiri6832,-104227,2024-01-18,Mandiri
BRI6833,102161,2024-01-01,BRI
BCA6834,-117674,2024-01-11,BCA
BNI6835,-119655,2024-01-09,BNI
BNI6836,115724,2024-01-30,BNI
Mandiri6837,-104616,2024-01-18,Mandiri
BNI6838,125836,2024-01-13,BNI
BRI6839,131256,2024-01-04,BRI
BCA6840,-103773,2024-01-17,BCA
BRI6841,129415,2024-01-23,BRI
BCA6842,119008,2024-01-31,BCA
Mandiri6843,116797,2024-01-09,Mandiri
Mandiri6844,-126519,2024-01-01,Mandiri
BCA6845,118584,2024-01-02,BCA
BCA6846,122658,2024-01-27,BCA
BNI6847,116987,2024-01-23,BNI
BNI6848,-101334,2024-01-13,BNI
BCA6849,122580,2024-01-03,BCA
BRI6850,122189,2024-01-09,BRI
BRI6851,128238,2024-01-22,BRI
BCA6852,-104004,2024-01-27,BCA
Mandiri6853,126466,2024-01-08,Mandiri
Mandiri6854,100836,2024-01-17,Mandiri
BRI6855,112613,2024-01-04,BRI
BNI6856,115395,2024-01-22,BNI
BRI6857,120496,2024-01-10,BRI
Mandiri6858,-110273,2024-01-24,Mandiri
BNI6859,102176,2024-01-13,BNI
BCA6860,119798,2024-01-11,BCA
BCA6861,-127378,2024-01-26,BCA
BCA6862,-123040,2024-01-27,BCA
BNI6863,101797,2024-01-29,BNI
BRI6864,-132052,2024-01-04,BRI
BRI6865,-111454,2024-01-17,BRI
BRI6866,120425,2024-01-13,BRI
BNI6867,100710,2024-01-24,BNI
BRI6868,107341,2024-01-22,BRI
Mandiri6869,104643,2024-01-26,Mandiri
BRI6870,132161,2024-01-26,BRI
Mandiri6871,-126228,2024-01-08,Mandiri
Mandiri6872,129976,2024-01-01,Mandiri
Mandiri6873,-113966,2024-01-02,Mandiri
BCA6874,-124494,2024-01-24,BCA
BCA6875,-125631,2024-01-12,BCA
Mandiri6876,-114179,2024-01-18,Mandiri
BCA6877,-112699,2024-01-09,BCA
Mandiri6878,-108364,2024-01-20,Mandiri
BRI6879,-101173,2024-01-11,BRI
BRI6880,101272,2024-01-19,BRI
BRI6881,105980,2024-01-23,BRI
