trxID,amount,type,transactionTime
TRX006200,123771,DEBIT,2024-01-29T07:24:00
TRX006201,110042,CREDIT,2024-01-28T12:58:00
TRX006202,129905,CREDIT,2024-01-10T20:19:00
TRX006203,108885,CREDIT,2024-01-11T06:28:00
TRX006204,105558,CREDIT,2024-01-07T15:20:00
TRX006205,108367,DEBIT,2024-01-24T21:24:00
TRX006206,103819,DEBIT,2024-01-29T09:32:00
TRX006207,129446,DEBIT,2024-01-27T13:22:00
TRX006208,100460,CREDIT,2024-01-04T03:40:00
TRX006209,127089,CREDIT,2024-01-26T01:25:00
TRX006210,131813,DEBIT,2024-01-17T22:35:00
TRX006211,132420,DEBIT,2024-01-18T02:45:00
TRX006212,101037,CREDIT,2024-01-25T03:29:00
TRX006213,104495,DEBIT,2024-01-07T23:51:00
TRX006214,112685,CREDIT,2024-01-27T11:06:00
TRX006215,122756,CREDIT,2024-01-13T18:01:00
TRX006216,132035,CREDIT,2024-01-30T01:31:00
TRX006217,102464,DEBIT,2024-01-08T06:57:00
TRX006218,125411,DEBIT,2024-01-19T20:34:00
TRX006219,110510,DEBIT,2024-01-13T16:11:00
TRX006220,129595,CREDIT,2024-01-22T23:46:00
TRX006221,106400,DEBIT,2024-01-21T00:45:00
TRX006222,111595,CREDIT,2024-01-22T22:37:00
TRX006223,130385,CREDIT,2024-01-12T18:23:00
TRX006224,109682,CREDIT,2024-01-30T02:45:00
TRX006225,100299,DEBIT,2024-01-21T16:50:00
TRX006226,121046,DEBIT,2024-01-22T12:06:00
TRX006227,107878,DEBIT,2024-01-20T02:34:00
TRX006228,120896,CREDIT,2024-01-30T03:36:00
TRX006229,129211,CREDIT,2024-01-22T03:23:00
TRX006230,115952,CREDIT,2024-01-02T08:47:00
TRX006231,128038,DEBIT,2024-01-18T11:24:00
TRX006232,115813,DEBIT,2024-01-20T10:32:00
TRX006233,110499,CREDIT,2024-01-13T00:32:00
TRX006234,114952,CREDIT,2024-01-29T10:53:00
TRX006235,106411,DEBIT,2024-01-05T02:35:00
TRX006236,120758,CREDIT,2024-01-08T02:31:00
TRX006237,121960,CREDIT,2024-01-03T16:57:00
TRX006238,131330,DEBIT,2024-01-28T11:15:00
TRX006239,106312,CREDIT,2024-01-19T17:26:00
TRX006240,117254,CREDIT,2024-01-31T18:50:00
TRX006241,109026,CREDIT,2024-01-17T20:07:00
TRX006242,129565,CREDIT,2024-01-25T15:49:00
TRX006243,105384,CREDIT,2024-01-20T18:39:00
TRX006244,113365,CREDIT,2024-01-29T09:59:00
TRX006245,132311,DEBIT,2024-01-19T09:33:00
TRX006246,109827,DEBIT,2024-01-02T13:20:00
TRX006247,127912,DEBIT,2024-01-16T16:32:00
TRX006248,113082,DEBIT,2024-01-17T00:31:00
TRX006249,130482,CREDIT,2024-01-06T21:10:00
TRX006250,118676,DEBIT,2024-01-26T15:22:00
TRX006251,102900,DEBIT,2024-01-09T13:44:00
TRX006252,101520,DEBIT,2024-01-08T05:27:00
TRX006253,123142,CREDIT,2024-01-28T15:25:00
TRX006254,131698,CREDIT,2024-01-18T07:58:00
TRX006255,102243,CREDIT,2024-01-06T04:13:00
TRX006256,114531,CREDIT,2024-01-06T19:01:00
TRX006257,123589,CREDIT,2024-01-19T17:30:00
TRX006258,130635,DEBIT,2024-01-23T16:28:00
TRX006259,122386,CREDIT,2024-01-13T13:13:00
TRX006260,117272,CREDIT,2024-01-27T20:29:00
TRX006261,129087,DEBIT,2024-01-10T13:47:00
TRX006262,124137,CREDIT,2024-01-27T00:03:00
TRX006263,129345,CREDIT,2024-01-07T11:11:00
TRX006264,120797,CREDIT,2024-01-08T18:39:00
TRX006265,113884,DEBIT,2024-01-06T16:50:00
TRX006266,107001,CREDIT,2024-01-19T00:28:00
TRX006267,120304,CREDIT,2024-01-21T06:32:00
TRX006268,130134,DEBIT,2024-01-06T16:40:00
TRX006269,130457,DEBIT,2024-01-16T02:44:00
TRX006270,100254,DEBIT,2024-01-05T02:14:00
TRX006271,102456,DEBIT,2024-01-12T16:39:00
TRX006272,123524,DEBIT,2024-01-03T04:55:00
TRX006273,116546,DEBIT,2024-01-31T01:14:00
TRX006274,103092,CREDIT,2024-01-03T21:30:00
TRX006275,102761,CREDIT,2024-01-15T00:21:00
TRX006276,115059,CREDIT,2024-01-16T17:27:00
TRX006277,103284,CREDIT,2024-01-24T17:40:00
TRX006278,131812,CREDIT,2024-01-03T10:23:00
TRX006279,109288,DEBIT,2024-01-12T08:49:00
TRX006280,107179,DEBIT,2024-01-23T15:17:00
TRX006281,127056,DEBIT,2024-01-26T12:02:00
TRX006282,111211,CREDIT,2024-01-11T12:58:00
TRX006283,123333,CREDIT,2024-01-03T23:10:00
TRX006284,116306,CREDIT,2024-01-31T10:40:00
TRX006285,114431,DEBIT,2024-01-24T02:11:00
TRX006286,121257,CREDIT,2024-01-30T10:12:00
TRX006287,124702,CREDIT,2024-01-28T06:39:00
TRX006288,110884,DEBIT,2024-01-11T20:09:00
TRX006289,124137,DEBIT,2024-01-15T00:15:00
TRX006290,109163,DEBIT,2024-01-23T21:34:00
TRX006291,129334,DEBIT,2024-01-23T19:51:00
TRX006292,110611,DEBIT,2024-01-22T10:26:00
TRX006293,101300,DEBIT,2024-01-12T00:27:00
TRX006294,126712,CREDIT,2024-01-09T01:08:00
TRX006295,108883,DEBIT,2024-01-27T08:09:00
TRX006296,122300,CREDIT,2024-01-21T07:50:00
TRX006297,117758,CREDIT,2024-01-10T05:55:00
TRX006298,104668,CREDIT,2024-01-20T12:48:00
TRX006299,115291,CREDIT,2024-01-07T10:01:00
TRX006300,128400,CREDIT,2024-01-13T11:24:00
TRX006301,122585,DEBIT,2024-01-03T11:59:00
TRX006302,125815,DEBIT,2024-01-16T07:52:00
TRX006303,117804,CREDIT,2024-01-22T17:40:00
TRX006304,131262,DEBIT,2024-01-02T01:32:00
TRX006305,111113,DEBIT,2024-01-14T09:56:00
TRX006306,110147,DEBIT,2024-01-30T15:02:00
TRX006307,124862,CREDIT,2024-01-08T03:10:00
TRX006308,108769,DEBIT,2024-01-01T04:49:00
TRX006309,129791,CREDIT,2024-01-26T06:36:00
TRX006310,103144,DEBIT,2024-01-14T12:41:00
TRX006311,131066,CREDIT,2024-01-04T08:53:00
TRX006312,113774,CREDIT,2024-01-26T16:13:00
TRX006313,107668,DEBIT,2024-01-07T12:15:00
TRX006314,113408,CREDIT,2024-01-20T20:27:00
TRX006315,101208,DEBIT,2024-01-15T04:53:00
TRX006316,110810,CREDIT,2024-01-14T16:58:00
TRX006317,111493,DEBIT,2024-01-03T00:59:00
TRX006318,100778,CREDIT,2024-01-24T15:02:00
TRX006319,121402,CREDIT,2024-01-02T22:53:00
TRX006320,110221,DEBIT,2024-01-02T19:25:00
TRX006321,130481,CREDIT,2024-01-26T14:10:00
TRX006322,109775,CREDIT,2024-01-30T11:50:00
TRX006323,110090,CREDIT,2024-01-14T03:24:00
TRX006324,127626,DEBIT,2024-01-23T22:36:00
TRX006325,118803,CREDIT,2024-01-06T05:05:00
TRX006326,100918,CREDIT,2024-01-06T17:20:00
TRX006327,103700,DEBIT,2024-01-10T10:37:00
TRX006328,102874,DEBIT,2024-01-16T09:40:00
TRX006329,122752,DEBIT,2024-01-22T06:00:00
TRX006330,130121,DEBIT,2024-01-22T06:56:00
TRX006331,116516,CREDIT,2024-01-25T22:48:00
TRX006332,125628,CREDIT,2024-01-18T02:29:00
TRX006333,106529,CREDIT,2024-01-15T12:56:00
TRX006334,101029,DEBIT,2024-01-22T02:59:00
TRX006335,130782,CREDIT,2024-01-06T06:05:00
TRX006336,118669,CREDIT,2024-01-12T01:16:00
TRX006337,122799,CREDIT,2024-01-29T19:42:00
TRX006338,100962,CREDIT,2024-01-10T22:57:00
TRX006339,101344,DEBIT,2024-01-20T13:26:00
TRX006340,112503,DEBIT,2024-01-13T17:26:00
TRX006341,114288,CREDIT,2024-01-12T09:32:00
TRX006342,119335,DEBIT,2024-01-14T09:44:00
TRX006343,104856,DEBIT,2024-01-01T09:39:00
TRX006344,131292,DEBIT,2024-01-25T18:26:00
TRX006345,123635,CREDIT,2024-01-06T21:23:00
TRX006346,126443,CREDIT,2024-01-22T07:54:00
TRX006347,124645,DEBIT,2024-01-21T13:34:00
TRX006348,102783,CREDIT,2024-01-12T14:08:00
TRX006349,132238,CREDIT,2024-01-01T10:35:00
TRX006350,130699,CREDIT,2024-01-21T22:27:00
TRX006351,125551,CREDIT,2024-01-11T21:39:00
TRX006352,122999,DEBIT,2024-01-17T10:28:00
TRX006353,108691,DEBIT,2024-01-07T18:07:00
TRX006354,110863,CREDIT,2024-01-05T09:13:00
TRX006355,106438,CREDIT,2024-01-05T13:13:00
TRX006356,112084,DEBIT,2024-01-10T09:09:00
TRX006357,110164,DEBIT,2024-01-13T11:38:00
TRX006358,129468,DEBIT,2024-01-15T01:41:00
TRX006359,129341,DEBIT,2024-01-09T00:07:00
TRX006360,109582,DEBIT,2024-01-04T08:58:00
TRX006361,132572,CREDIT,2024-01-08T20:09:00
TRX006362,130776,DEBIT,2024-01-04T23:18:00
TRX006363,111235,DEBIT,2024-01-27T18:49:00
TRX006364,114481,DEBIT,2024-01-20T13:27:00
TRX006365,109929,CREDIT,2024-01-14T12:11:00
TRX006366,122687,DEBIT,2024-01-17T19:02:00
TRX006367,131077,DEBIT,2024-01-17T06:02:00
TRX006368,128456,DEBIT,2024-01-04T21:20:00
TRX006369,119211,CREDIT,2024-01-10T07:15:00
TRX006370,114858,DEBIT,2024-01-22T10:26:00
TRX006371,120581,CREDIT,2024-01-31T21:05:00
TRX006372,126860,CREDIT,2024-01-23T07:13:00
TRX006373,109758,CREDIT,2024-01-03T09:10:00
TRX006374,119224,CREDIT,2024-01-16T17:53:00
TRX006375,117369,CREDIT,2024-01-12T19:27:00
TRX006376,124364,DEBIT,2024-01-11T21:04:00
TRX006377,131048,CREDIT,2024-01-15T14:46:00
TRX006378,109508,CREDIT,2024-01-30T05:17:00
TRX006379,112804,CREDIT,2024-01-15T01:56:00
TRX006380,125338,CREDIT,2024-01-27T12:27:00
TRX006381,115730,CREDIT,2024-01-06T23:17:00
TRX006382,114789,DEBIT,2024-01-12T07:09:00
TRX006383,116086,DEBIT,2024-01-15T03:21:00
TRX006384,125882,DEBIT,2024-01-26T08:26:00
TRX006385,126215,CREDIT,2024-01-27T21:33:00
TRX006386,114372,DEBIT,2024-01-16T16:51:00
TRX006387,122275,CREDIT,2024-01-28T08:57:00
TRX006388,121418,CREDIT,2024-01-08T18:09:00
TRX006389,121710,CREDIT,2024-01-31T19:29:00
TRX006390,105632,CREDIT,2024-01-29T00:40:00
TRX006391,114308,CREDIT,2024-01-22T04:03:00
TRX006392,122928,DEBIT,2024-01-16T21:02:00
TRX006393,121224,DEBIT,2024-01-16T14:06:00
TRX006394,110369,CREDIT,2024-01-17T07:45:00
TRX006395,114352,DEBIT,2024-01-19T06:14:00
TRX006396,102983,DEBIT,2024-01-20T20:53:00
TRX006397,114344,DEBIT,2024-01-09T04:26:00
TRX006398,130911,CREDIT,2024-01-21T09:36:00
TRX006399,119641,CREDIT,2024-01-16T16:03:00
TRX006400,104008,DEBIT,2024-01-05T04:11:00
TRX006401,103798,DEBIT,2024-01-10T06:13:00
TRX006402,116401,CREDIT,2024-01-30T10:43:00
TRX006403,101991,CREDIT,2024-01-04T18:32:00
TRX006404,102265,DEBIT,2024-01-09T16:31:00
TRX006405,123106,DEBIT,2024-01-08T06:19:00
TRX006406,114357,CREDIT,2024-01-28T14:53:00
TRX006407,102741,CREDIT,2024-01-22T22:41:00
TRX006408,122134,DEBIT,2024-01-28T09:08:00
TRX006409,121833,CREDIT,2024-01-21T23:54:00
TRX006410,110883,CREDIT,2024-01-10T13:13:00
TRX006411,110798,CREDIT,2024-01-10T02:59:00
TRX006412,128642,DEBIT,2024-01-02T19:42:00
TRX006413,118794,DEBIT,2024-01-13T07:14:00
TRX006414,127824,DEBIT,2024-01-21T17:02:00
TRX006415,115973,DEBIT,2024-01-11T16:12:00
TRX006416,127277,CREDIT,2024-01-19T22:00:00
TRX006417,122502,CREDIT,2024-01-30T06:29:00
TRX006418,113028,DEBIT,2024-01-19T08:29:00
TRX006419,123608,DEBIT,2024-01-13T22:52:00
TRX006420,130115,CREDIT,2024-01-11T17:27:00
TRX006421,120922,CREDIT,2024-01-13T20:44:00
TRX006422,126459,DEBIT,2024-01-14T08:09:00
TRX006423,129443,CREDIT,2024-01-17T12:25:00
TRX006424,122393,DEBIT,2024-01-16T15:52:00
TRX006425,131324,CREDIT,2024-01-02T04:34:00
TRX006426,128956,CREDIT,2024-01-02T14:36:00
TRX006427,102884,CREDIT,2024-01-21T18:20:00
TRX006428,114519,DEBIT,2024-01-30T23:11:00
TRX006429,120792,DEBIT,2024-01-17T11:39:00
TRX006430,105756,DEBIT,2024-01-25T21:06:00
TRX006431,108690,CREDIT,2024-01-02T14:45:00
TRX006432,118756,DEBIT,2024-01-04T06:53:00
TRX006433,115847,DEBIT,2024-01-17T23:49:00
TRX006434,126480,CREDIT,2024-01-17T07:11:00
TRX006435,123709,CREDIT,2024-01-20T14:09:00
TRX006436,102805,DEBIT,2024-01-18T12:51:00
TRX006437,115156,DEBIT,2024-01-11T09:50:00
TRX006438,123445,CREDIT,2024-01-31T06:34:00
TRX006439,104676,DEBIT,2024-01-13T02:18:00
TRX006440,119955,DEBIT,2024-01-17T06:53:00
TRX006441,123759,CREDIT,2024-01-06T09:45:00
TRX006442,104095,DEBIT,2024-01-07T00:54:00
TRX006443,125849,DEBIT,2024-01-09T23:03:00
TRX006444,110992,CREDIT,2024-01-14T17:02:00
TRX006445,119406,DEBIT,2024-01-30T19:09:00
TRX006446,120677,CREDIT,2024-01-04T04:28:00
TRX006447,126678,DEBIT,2024-01-27T20:02:00
TRX006448,101800,DEBIT,2024-01-11T02:01:00
TRX006449,105608,CREDIT,2024-01-15T05:11:00
TRX006450,123112,DEBIT,2024-01-22T00:17:00
TRX006451,104093,CREDIT,2024-01-29T21:14:00
TRX006452,128024,CREDIT,2024-01-25T23:07:00
TRX006453,127504,DEBIT,2024-01-08T07:16:00
TRX006454,132325,CREDIT,2024-01-22T15:25:00
TRX006455,125777,CREDIT,2024-01-29T18:14:00
TRX006456,119200,DEBIT,2024-01-17T06:26:00
TRX006457,110258,CREDIT,2024-01-04T07:26:00
TRX006458,106304,CREDIT,2024-01-11T03:41:00
TRX006459,114261,CREDIT,2024-01-14T05:40:00
TRX006460,122296,DEBIT,2024-01-04T23:50:00
TRX006461,116974,DEBIT,2024-01-03T10:03:00
TRX006462,132749,CREDIT,2024-01-18T06:13:00
TRX006463,121705,DEBIT,2024-01-03T14:15:00
TRX006464,114037,DEBIT,2024-01-07T03:55:00
TRX006465,132184,CREDIT,2024-01-12T19:06:00
TRX006466,123999,DEBIT,2024-01-09T17:41:00
TRX006467,127679,CREDIT,2024-01-16T15:50:00
TRX006468,109624,CREDIT,2024-01-09T01:26:00
TRX006469,131724,DEBIT,2024-01-09T09:05:00
TRX006470,106831,CREDIT,2024-01-30T17:29:00
TRX006471,112607,CREDIT,2024-01-08T07:44:00
TRX006472,112155,DEBIT,2024-01-04T21:55:00
TRX006473,102130,DEBIT,2024-01-06T19:03:00
TRX006474,118994,CREDIT,2024-01-15T22:36:00
TRX006475,127295,CREDIT,2024-01-28T08:12:00
TRX006476,118811,CREDIT,2024-01-19T00:14:00
TRX006477,114998,DEBIT,2024-01-12T11:35:00
TRX006478,116922,DEBIT,2024-01-14T10:25:00
TRX006479,128160,DEBIT,2024-01-01T23:09:00
TRX006480,121348,CREDIT,2024-01-05T22:54:00
TRX006481,119429,CREDIT,2024-01-08T03:38:00
TRX006482,118919,CREDIT,2024-01-09T09:04:00
TRX006483,117802,CREDIT,2024-01-13T07:47:00
TRX006484,120352,DEBIT,2024-01-27T18:02:00
TRX006485,115079,DEBIT,2024-01-18T03:36:00
TRX006486,103542,DEBIT,2024-01-18T05:58:00
TRX006487,131142,CREDIT,2024-01-31T20:25:00
TRX006488,123550,CREDIT,2024-01-28T02:39:00
TRX006489,106784,DEBIT,2024-01-28T06:33:00
TRX006490,116807,DEBIT,2024-01-15T23:14:00
TRX006491,115261,DEBIT,2024-01-24T17:05:00
TRX006492,114883,DEBIT,2024-01-28T03:13:00
TRX006493,110053,CREDIT,2024-01-05T00:37:00
TRX006494,107980,DEBIT,2024-01-20T22:43:00
TRX006495,127892,CREDIT,2024-01-22T09:37:00
TRX006496,128466,CREDIT,2024-01-17T19:29:00
TRX006497,132703,DEBIT,2024-01-03T01:34:00
TRX006498,111413,CREDIT,2024-01-18T16:35:00
TRX006499,116261,DEBIT,2024-01-16T15:10:00
TRX006500,119227,CREDIT,2024-01-13T09:47:00
TRX006501,107009,CREDIT,2024-01-06T07:09:00
TRX006502,130333,DEBIT,2024-01-04T09:42:00
TRX006503,127229,CREDIT,2024-01-29T21:17:00
TRX006504,124805,CREDIT,2024-01-07T05:24:00
TRX006505,123625,CREDIT,2024-01-27T21:22:00
TRX006506,110675,DEBIT,2024-01-13T22:27:00
TRX006507,112119,CREDIT,2024-01-13T20:23:00
TRX006508,115579,DEBIT,2024-01-17T15:10:00
TRX006509,122458,DEBIT,2024-01-19T14:32:00
TRX006510,114536,DEBIT,2024-01-05T01:02:00
TRX006511,111644,DEBIT,2024-01-31T01:00:00
TRX006512,125720,CREDIT,2024-01-30T17:46:00
TRX006513,112628,DEBIT,2024-01-31T00:31:00
TRX006514,131067,CREDIT,2024-01-14T03:34:00
TRX006515,115383,CREDIT,2024-01-09T18:52:00
TRX006516,127667,DEBIT,2024-01-05T04:51:00
TRX006517,109496,CREDIT,2024-01-25T16:46:00
TRX006518,125894,DEBIT,2024-01-19T20:09:00
TRX006519,119098,DEBIT,2024-01-31T04:41:00
TRX006520,111850,DEBIT,2024-01-14T04:29:00
TRX006521,107198,DEBIT,2024-01-15T10:36:00
TRX006522,127336,DEBIT,2024-01-31T18:53:00
TRX006523,100308,CREDIT,2024-01-06T05:11:00
TRX006524,128975,DEBIT,2024-01-09T03:33:00
TRX006525,126643,CREDIT,2024-01-14T22:14:00
TRX006526,131312,CREDIT,2024-01-15T03:21:00
TRX006527,107725,DEBIT,2024-01-04T00:03:00
TRX006528,101331,CREDIT,2024-01-24T22:22:00
TRX006529,100372,CREDIT,2024-01-26T10:47:00
TRX006530,114732,DEBIT,2024-01-04T19:47:00
TRX006531,119463,CREDIT,2024-01-26T12:37:00
TRX006532,110709,CREDIT,2024-01-04T10:15:00
TRX006533,125740,DEBIT,2024-01-21T10:42:00
TRX006534,103094,CREDIT,2024-01-20T04:25:00
TRX006535,127733,DEBIT,2024-01-07T04:00:00
TRX006536,117417,DEBIT,2024-01-05T14:01:00
TRX006537,126926,DEBIT,2024-01-03T00:48:00
TRX006538,123321,CREDIT,2024-01-26T01:47:00
TRX006539,104953,CREDIT,2024-01-18T13:50:00
TRX006540,112905,CREDIT,2024-01-08T06:31:00
TRX006541,112593,DEBIT,2024-01-29T04:03:00
TRX006542,118663,CREDIT,2024-01-27T18:15:00
TRX006543,112384,CREDIT,2024-01-29T02:28:00
TRX006544,119229,CREDIT,2024-01-10T19:38:00
TRX006545,102478,DEBIT,2024-01-07T19:30:00
TRX006546,115419,DEBIT,2024-01-25T06:22:00
TRX006547,107901,DEBIT,2024-01-19T00:56:00
TRX006548,120362,DEBIT,2024-01-13T20:27:00
TRX006549,123291,CREDIT,2024-01-20T23:48:00
TRX006550,128493,CREDIT,2024-01-21T02:33:00
TRX006551,107238,DEBIT,2024-01-11T08:20:00
TRX006552,125021,CREDIT,2024-01-25T18:32:00
TRX006553,100870,CREDIT,2024-01-21T18:43:00
TRX006554,128314,CREDIT,2024-01-30T11:40:00
TRX006555,124240,DEBIT,2024-01-25T00:19:00
TRX006556,118324,CREDIT,2024-01-14T23:57:00
TRX006557,114513,CREDIT,2024-01-24T03:18:00
TRX006558,113168,CREDIT,2024-01-24T13:07:00
TRX006559,118475,DEBIT,2024-01-17T09:05:00
TRX006560,101969,DEBIT,2024-01-11T05:46:00
TRX006561,119537,CREDIT,2024-01-15T21:21:00
TRX006562,117979,CREDIT,2024-01-08T19:10:00
TRX006563,129406,CREDIT,2024-01-13T00:59:00
TRX006564,111295,DEBIT,2024-01-24T06:48:00
TRX006565,128261,DEBIT,2024-01-21T10:35:00
TRX006566,105265,CREDIT,2024-01-21T11:38:00
TRX006567,104577,CREDIT,2024-01-01T11:29:00
TRX006568,114016,DEBIT,2024-01-28T08:40:00
TRX006569,119318,DEBIT,2024-01-22T04:54:00
TRX006570,126366,DEBIT,2024-01-31T15:16:00
TRX006571,125310,DEBIT,2024-01-25T10:59:00
TRX006572,104988,DEBIT,2024-01-01T05:00:00
TRX006573,108435,CREDIT,2024-01-29T22:18:00
TRX006574,108847,CREDIT,2024-01-05T12:09:00
TRX006575,111366,DEBIT,2024-01-07T01:55:00
TRX006576,105162,CREDIT,2024-01-16T04:29:00
TRX006577,109323,CREDIT,2024-01-09T04:23:00
TRX006578,116927,DEBIT,2024-01-07T01:26:00
TRX006579,101298,CREDIT,2024-01-03T07:31:00
TRX006580,116957,CREDIT,2024-01-20T10:21:00
TRX006581,122920,CREDIT,2024-01-03T15:06:00
TRX006582,113155,CREDIT,2024-01-10T07:12:00
TRX006583,124416,DEBIT,2024-01-15T17:26:00
TRX006584,104654,DEBIT,2024-01-12T06:40:00
TRX006585,113006,CREDIT,2024-01-05T23:42:00
TRX006586,100951,CREDIT,2024-01-26T19:08:00
TRX006587,105706,DEBIT,2024-01-08T12:31:00
TRX006588,117579,CREDIT,2024-01-26T07:45:00
TRX006589,106423,CREDIT,2024-01-15T07:41:00
TRX006590,102213,DEBIT,2024-01-29T14:10:00
TRX006591,130374,CREDIT,2024-01-10T05:32:00
TRX006592,100388,DEBIT,2024-01-16T07:38:00
TRX006593,113772,CREDIT,2024-01-26T11:18:00
TRX006594,128730,CREDIT,2024-01-21T23:37:00
TRX006595,100321,CREDIT,2024-01-20T09:05:00
TRX006596,130800,CREDIT,2024-01-29T04:41:00
TRX006597,107139,CREDIT,2024-01-10T08:21:00
TRX006598,125863,DEBIT,2024-01-12T21:29:00
TRX006599,125017,DEBIT,2024-01-12T04:01:00
TRX006600,104833,DEBIT,2024-01-05T11:48:00
TRX006601,111164,DEBIT,2024-01-10T00:27:00
TRX006602,112792,CREDIT,2024-01-20T15:17:00
TRX006603,122044,DEBIT,2024-01-03T10:33:00
TRX006604,101389,CREDIT,2024-01-16T04:18:00
TRX006605,119706,CREDIT,2024-01-17T19:51:00
TRX006606,104567,DEBIT,2024-01-14T00:26:00
TRX006607,100836,CREDIT,2024-01-07T16:43:00
TRX006608,118552,DEBIT,2024-01-19T04:19:00
TRX006609,123810,CREDIT,2024-01-13T04:05:00
TRX006610,105790,DEBIT,2024-01-08T05:09:00
TRX006611,129168,DEBIT,2024-01-30T16:17:00
TRX006612,118563,CREDIT,2024-01-02T06:26:00
TRX006613,127062,DEBIT,2024-01-21T09:10:00
TRX006614,121632,CREDIT,2024-01-06T05:37:00
TRX006615,112450,CREDIT,2024-01-28T07:25:00
TRX006616,122389,DEBIT,2024-01-08T23:31:00
TRX006617,106351,DEBIT,2024-01-17T08:12:00
TRX006618,115541,CREDIT,2024-01-18T02:18:00
TRX006619,122075,DEBIT,2024-01-26T15:29:00
TRX006620,111212,CREDIT,2024-01-04T04:06:00
TRX006621,121820,CREDIT,2024-01-05T11:34:00
TRX006622,121512,DEBIT,2024-01-17T20:32:00
TRX006623,124919,DEBIT,2024-01-29T12:51:00
TRX006624,131106,DEBIT,2024-01-01T20:53:00
TRX006625,108029,DEBIT,2024-01-17T11:52:00
TRX006626,112576,DEBIT,2024-01-20T16:10:00
TRX006627,112392,DEBIT,2024-01-21T16:18:00
TRX006628,128864,CREDIT,2024-01-17T13:08:00
TRX006629,107167,DEBIT,2024-01-09T12:23:00
TRX006630,128305,DEBIT,2024-01-27T20:37:00
TRX006631,103731,DEBIT,2024-01-12T06:46:00
TRX006632,111845,DEBIT,2024-01-13T08:18:00
TRX006633,115894,CREDIT,2024-01-11T12:32:00
TRX006634,131904,CREDIT,2024-01-29T11:28:00
TRX006635,104429,CREDIT,2024-01-01T14:08:00
TRX006636,127027,DEBIT,2024-01-11T04:00:00
TRX006637,110044,CREDIT,2024-01-03T03:14:00
TRX006638,132473,DEBIT,2024-01-08T06:51:00
TRX006639,117076,DEBIT,2024-01-13T21:59:00
TRX006640,127870,CREDIT,2024-01-10T20:53:00
TRX006641,106892,DEBIT,2024-01-21T02:05:00
TRX006642,108530,DEBIT,2024-01-26T17:15:00
TRX006643,121678,DEBIT,2024-01-03T19:30:00
TRX006644,108884,DEBIT,2024-01-04T16:05:00
TRX006645,108317,DEBIT,2024-01-02T04:38:00
TRX006646,104540,DEBIT,2024-01-27T18:36:00
TRX006647,122723,CREDIT,2024-01-10T02:51:00
TRX006648,117771,CREDIT,2024-01-08T13:38:00
TRX006649,112256,DEBIT,2024-01-05T22:34:00
TRX006650,102093,DEBIT,2024-01-20T16:28:00
TRX006651,114522,CREDIT,2024-01-14T03:36:00
TRX006652,131822,DEBIT,2024-01-03T20:47:00
TRX006653,101305,CREDIT,2024-01-25T06:06:00
TRX006654,102991,DEBIT,2024-01-31T23:26:00
TRX006655,127636,DEBIT,2024-01-29T14:34:00
TRX006656,129318,DEBIT,2024-01-20T12:28:00
TRX006657,130334,CREDIT,2024-01-03T05:11:00
TRX006658,124199,DEBIT,2024-01-23T14:14:00
TRX006659,109611,CREDIT,2024-01-02T13:38:00
TRX006660,113256,DEBIT,2024-01-16T07:57:00
TRX006661,127057,CREDIT,2024-01-14T13:55:00
TRX006662,115941,CREDIT,2024-01-06T06:24:00
TRX006663,130505,CREDIT,2024-01-07T00:14:00
TRX006664,123235,DEBIT,2024-01-25T22:45:00
TRX006665,117245,DEBIT,2024-01-06T09:05:00
TRX006666,125487,CREDIT,2024-01-18T16:00:00
TRX006667,109384,DEBIT,2024-01-24T23:57:00
TRX006668,123879,DEBIT,2024-01-18T12:23:00
TRX006669,128082,DEBIT,2024-01-06T07:20:00
TRX006670,128076,CREDIT,2024-01-02T14:12:00
TRX006671,109326,DEBIT,2024-01-12T10:59:00
TRX006672,100564,DEBIT,2024-01-06T11:11:00
TRX006673,120897,DEBIT,2024-01-29T07:34:00
TRX006674,109682,DEBIT,2024-01-11T06:55:00
TRX006675,102181,DEBIT,2024-01-26T16:03:00
TRX006676,119752,CREDIT,2024-01-13T01:38:00
TRX006677,124279,DEBIT,2024-01-12T01:30:00
TRX006678,117967,DEBIT,2024-01-29T14:29:00
TRX006679,119579,CREDIT,2024-01-14T02:47:00
TRX006680,127623,CREDIT,2024-01-26T00:47:00
TRX006681,132378,CREDIT,2024-01-10T16:44:00
TRX006682,112472,DEBIT,2024-01-30T12:35:00
TRX006683,117407,DEBIT,2024-01-17T06:00:00
TRX006684,129065,CREDIT,2024-01-28T01:05:00
TRX006685,103238,CREDIT,2024-01-22T01:44:00
TRX006686,116819,CREDIT,2024-01-24T17:35:00
TRX006687,109783,DEBIT,2024-01-28T03:29:00
TRX006688,127493,DEBIT,2024-01-18T23:54:00
TRX006689,113477,DEBIT,2024-01-26T02:49:00
TRX006690,110757,DEBIT,2024-01-07T17:49:00
TRX006691,129154,CREDIT,2024-01-02T08:57:00
TRX006692,107104,DEBIT,2024-01-06T20:09:00
TRX006693,119440,CREDIT,2024-01-03T11:27:00
TRX006694,132060,CREDIT,2024-01-14T03:01:00
TRX006695,109778,DEBIT,2024-01-05T12:04:00
TRX006696,126163,CREDIT,2024-01-07T04:30:00
TRX006697,102024,CREDIT,2024-01-30T22:26:00
TRX006698,124411,CREDIT,2024-01-21T01:24:00
